sample_id,gold_reference,variant_references,BLEU_gold_vs_variants,ROUGE-L_gold_vs_variants,BERTScore_F1_gold_vs_variants
75_653,C: How do you feel about this experience.," • **What are your thoughts on this situation?**
 • **How did this event affect you emotionally?**
 • **Can you tell me what was going through your mind during that time?**
 • **How did this experience leave you feeling overall?**
 • **Were there any negative emotions or sensations associated with it?**
 • **What's your personal reaction to what happened on the bus?**
 • **Did this incident evoke any strong feelings in you?**
 • **How has this experience influenced your perspective on taking public transportation?**
 • **Can you describe the emotional impact of that event on you?**",0.08171014300726602,0.15654864284895245,0.8944140672683716
75_654,C: I’m glad you see this as a positive experience. I believe with some muscular endurance training we can smoothen your bus journeys within no time.," • ""I'm glad you see this as a positive experience. I think with some targeted muscle training, we can make your bus commutes much easier.""
 • ""It sounds like you're on the right track with your perspective. With some strength exercises, I believe we can reduce your discomfort on those long bus rides.""
 • ""I'm happy to hear that you're seeing this as a learning experience. Can we work together to build up your endurance and make those bus trips more manageable?""
 • ""You've made great progress in just one week! With some focused exercises, I think we can get your muscles up to speed and reduce the soreness you're experiencing.""
 • ""I love that you're looking on the bright side of things. Let's work together to build up your muscle strength and make those bus rides more comfortable for you.""
 • ""It's great that you're feeling optimistic about this experience. With some targeted training, I'm confident we can reduce the soreness and discomfort you're experiencing during those long bus trips.""
 • ""I think we've made a good start in addressing your concerns. Now let's work on building up your endurance so you can handle those bus rides with ease.""
 • ""You've taken a great first step by recognizing the positives in this experience. With some exercise and training, I'm confident we can help you overcome the challenges of those long bus trips.""
 • ""I'm glad to see that you're thinking positively about this experience. Can we work together to build up your muscle strength and make those bus rides more comfortable for you?""",0.3997763130741091,0.30996306712433747,0.9476205706596375
76_655,"C: I am also good, thanks for asking! Did you have a good holiday?"," • ""C: I'm doing well, thanks! Did you have a pleasant break?""
 • ""C: I'm good, thank you for asking! How was your time off?""
 • ""C: Good to hear that! How did you enjoy your holiday?""
 • ""C: I'm feeling great, thanks! What did you do on your vacation?""
 • ""C: I'm doing alright, thanks! Did you have a chance to relax during the holidays?""
 • ""C: I'm in good spirits, thanks! How was your break from work?""
 • ""C: I'm doing well, thank you for asking! What were some highlights of your holiday?""
 • ""C: Good morning again! How did you find the time off?""
 • ""C: I'm feeling fine, thank you! Did you get a chance to do anything fun on your holiday?""",0.35141584427260064,0.41412760079426747,0.9358114004135132
76_656,C: That sounds wonderful. Did you have much trouble with the plane or ferry?," • ""Was your travel to Malta and the nearby island without any issues with transportation?""
 • ""Did you encounter any problems with the plane or ferry during your trip?""
 • ""Were there any difficulties with the plane or ferry ride that I'm not aware of?""
 • ""How smooth was your journey by air and sea?""
 • ""Did you face any challenges with the plane or ferry transportation during your holiday?""
 • ""Were there any issues with the flights or ferries to Malta and the nearby island?""
 • ""Can you tell me if there were any problems with getting to the island by plane or ferry?""
 • ""Was the air and sea travel part of your trip uneventful in terms of problems?""
 • ""Did you experience any difficulties or issues with the transportation from Malta to the nearby island?""",0.3168900267453787,0.2677527417948874,0.9253551363945007
76_657,C: How did your new ACL hold up during the trip.," • ""How did your ACL reconstruction hold up during the trip?""
 • ""Did you experience any problems with your knee while traveling?""
 • ""Was there anything that caused concern with your new ACL during the holiday?""
 • ""How well did your new ACL perform during all the traveling?""
 • ""Were there any issues with your knee or ACL during the plane and ferry rides?""
 • ""Did you have any trouble with your ACL while running around in Malta?""
 • ""How did your ACL handle all the physical activity on vacation?""
 • ""Was there anything that caused strain or discomfort to your new ACL during the trip?""
 • ""Were there any problems with your knee stability during the plane and ferry trips?""",0.5382218220688944,0.4327139527139527,0.955582857131958
76_658,C: That’s great to hear! You didn’t get any swelling in the leg when you were in the plane?," • ""Did you experience any swelling in your leg during the flight?""
 • ""I'm glad to hear the knee is doing well! Were there any issues with swelling or discomfort while traveling by plane?""
 • ""How was your knee when you were on the plane? Any swelling or pain?""
 • ""That's wonderful to hear about your knee! Did you have any problems with swelling during the flight?""
 • ""I'm glad everything went smoothly for you! Were there any issues with fluid buildup in your leg while on the plane?""
 • ""It's great that your knee is doing well. Did you notice any swelling or discomfort when flying to Malta?""
 • ""How did your new ACL perform during the trip? Was there any swelling in the leg at all?""
 • ""I'm happy to hear about your good holiday! Were there any issues with swelling or pain in your leg while traveling by plane?""
 • ""That's great news about your knee! Did you experience any swelling or discomfort during the flight, especially when getting up and moving around?""",0.2961263469012005,0.3109287169837368,0.928825855255127
76_659,C: Some extra leg room is always nice. Sounds like you had a very nice trip.," • ""C: It sounds like you had a lovely trip.""
 • ""C: That must have been a great vacation for you and your family.""
 • ""C: I'm glad to hear everything went smoothly with your travels.""
 • ""C: So, how was your holiday overall?""
 • ""C: It's good that you got to relax on the trip.""
 • ""C: Did you enjoy your time off as much as you had hoped?""
 • ""C: Your trip sounds like it was a wonderful break from daily routine.""
 • ""C: I'm glad you were able to take some well-deserved time off.""
 • ""C: That's great that you got to spend quality time with your family on the trip.""",0.16246736614250726,0.20761244197526058,0.9293853044509888
76_660,C: I can imagine this trip boosted your spirits.," • ""C: I'm sure this trip lifted your mood.""
 • ""C: This holiday must have been just what you needed to brighten up your day.""
 • ""C: Did this trip give you a much-needed break and a chance to relax?""
 • ""C: It sounds like the trip really revitalized you, didn't it?""
 • ""C: I bet the change of scenery helped take your mind off things.""
 • ""C: This vacation must have been just what the doctor ordered.""
 • ""C: The break from daily routine probably did wonders for your mental state.""
 • ""C: It's clear that this trip had a very positive impact on you.""
 • ""C: I'm sure being in such a beautiful location helped take some of the stress off.""",0.17423472443716534,0.25725476884897175,0.94962078332901
76_661,C: That you are. Shall we get started with our session? There’re still a few extra degrees of flexion we can get out of that knee.," • ""C: Now that we've discussed your trip, shall we proceed with our session?""
 • ""C: We can move on to the next part of our conversation.""
 • ""C: It looks like you're feeling more confident about your knee now. Shall we get started?""
 • ""C: Are you ready to continue our discussion about your ACL?""
 • ""C: Now that we've covered the holiday, let's focus on your recovery progress.""
 • ""C: With your newfound confidence, shall we tackle some exercises for your knee?""
 • ""C: We can proceed with the next steps in your rehabilitation program.""
 • ""C: I think you're feeling more positive about your knee now. Shall we move forward?""
 • ""C: Now that we've addressed your concerns about the trip, let's get started on some exercises.""",0.23244223633311678,0.2091317399872395,0.8899418711662292
77_662,C: Would you tell me more about it?," • ""C: Can you explain what's been going on?""
 • ""C: How has your condition been affecting you?""
 • ""C: Would you like to share more about what's bothering you?""
 • ""C: Could you give me a better idea of what's not feeling well?""
 • ""C: Is there something specific that's causing you distress?""
 • ""C: Can you tell me more about your symptoms?""
 • ""C: What seems to be the issue from your perspective?""
 • ""C: Would you like to elaborate on how you're feeling today?""
 • ""C: How have things been for you lately, in terms of your health?""",0.5387551338654778,0.309745918569448,0.933828592300415
77_663,C: I'm sorry about that. Could you get up with help?," • ""I'm sorry to hear that. Are you able to stand up with assistance?""
 • ""Can we get some help getting you out of bed?""
 • ""Would you like me to call for a nurse or assistant to come and assist you?""
 • ""Do you need someone to help you get up and move around?""
 • ""I'd be happy to get some extra support for you - are you able to stand with help?""
 • ""Can we arrange for some assistance to help you get out of bed safely?""
 • ""Would you prefer to try standing up with a little bit of help, or would you like me to call someone in to assist you?""
 • ""I'd like to make sure you're safe - can I get someone to come and help you stand up?""
 • ""How about we work together to get you up and moving? Do you need some assistance?""",0.23793665482062618,0.23808033808033807,0.9395657777786255
77_664,C: I do feel for you. I'm sure it'll get better. Could you describe what you have to do to get up from bed?," • ""Can you walk me through your morning routine when trying to get out of bed?""
 • ""I want to understand what it takes for you to stand up from your bed. Can you show me?""
 • ""What's the process like for you to get up and get moving in the morning?""
 • ""Can you describe the steps involved in getting out of bed without assistance?""
 • ""How do you usually manage to stand up from your bed? Can you go through it with me?""
 • ""I'd love to hear about your experience trying to get up from bed unassisted.""
 • ""What are some of the challenges you face when attempting to get out of bed on your own?""
 • ""Can you break down the steps for getting up from bed, and which ones give you trouble?""
 • ""How do you typically get up and start your day? Can you explain it in detail?""",0.19230188007838594,0.24599491668880968,0.9043249487876892
77_665,C: I see that. At which step do you find difficult?," • ""C: Where exactly do you struggle to move?""
 • ""C: Which part of getting up from bed is proving challenging for you?""
 • ""C: Can you pinpoint which step is giving you trouble?""
 • ""C: What specifically makes it hard for you to get out of bed?""
 • ""C: At what point during your daily routine do you find yourself needing assistance?""
 • ""C: Where do you feel like you're struggling to overcome the difficulty on your own?""
 • ""C: Which part of the process of getting up from bed is causing you frustration?""
 • ""C: Can you identify which action is most problematic for you when trying to get out of bed?""
 • ""C: At what stage in the process do you feel like you need extra support or assistance?""",0.16544619993389978,0.27322342352590384,0.9075021743774414
77_666,C: I see. Do you have a helper at home?," • ""Do you have someone who can assist you with daily activities at home?""
 • ""Is there someone available to help you get around and perform tasks by yourself?""
 • ""Are you receiving any support or assistance from a caregiver in your personal life?""
 • ""Can you tell me about the people who are helping you manage your daily needs?""
 • ""Do you have family members or friends who can lend a hand when needed?""
 • ""Is there anyone providing ongoing care and support for you at home?""
 • ""How do you typically get help with tasks that require physical effort?""
 • ""Are there any individuals involved in assisting you with your daily routine?""
 • ""Can you describe the people who are helping you cope with your current challenges?""",0.17232395410201828,0.1918782023129849,0.9015526175498962
77_667,"C: There are things we can still improve, I'm sure. How do you feel about your current status?"," • ""C: Given what we've discussed, how do you feel about your current situation?""
 • ""C: Now that we've talked through some of the challenges you're facing, how does it make you feel overall?""
 • ""C: As we move forward with addressing these issues, what are your thoughts on your current state?""
 • ""C: How would you describe your feelings about where you are right now in terms of your health and well-being?""
 • ""C: Considering all the support options we've explored, how do you feel about your progress so far?""
 • ""C: Looking at the steps we can take to improve things, what are your thoughts on the current state of affairs?""
 • ""C: As we work together to find solutions, how do you feel about your current level of functioning?""
 • ""C: Now that we've identified areas for improvement, what's your perspective on your overall situation?""
 • ""C: Given the challenges and opportunities ahead, how do you think you're doing in terms of managing your health and daily life?""",0.2957967678186518,0.3329903496570163,0.9226016998291016
77_668,C: I'm sorry to hear that. Do you have family around you?," • ""C: I can imagine how frustrating this must be for you. Do you have any loved ones nearby to assist?""
 • ""C: I'm concerned about your situation. Are there any family members or friends who can provide support at home?""
 • ""C: It sounds like it's been really tough lately. Do you have anyone close to you who can lend a hand?""
 • ""C: I feel for you, and I want to make sure we're doing everything we can to help. Are there any relatives or caregivers available to assist?""
 • ""C: Can you tell me about your support system at home? Is there anyone who's been helping you with daily tasks?""
 • ""C: It's clear that relying on others is not ideal for you. Do you have a family member or friend who can provide ongoing support?""
 • ""C: I want to make sure we're exploring all options for your care. Are there any family members or caregivers who could assist with daily tasks?""
 • ""C: I understand how difficult this must be for you, both physically and emotionally. Do you have anyone close to you who can offer support during this time?""
 • ""C: Given your current situation, it's great that you have a helper at home. Are there any other family members or friends who could provide additional assistance?""",0.14941887556871739,0.24911078081809793,0.9136996865272522
77_669,C: I'm truly sorry for your loss. It must be tough for you. May I arrange some visits for you even if it's not a family visit?," • **Can I arrange for some company to visit you?** (Context: The patient is feeling lonely and isolated.)
 • **Would you like me to set up some social visits for you?** (Similar to the original, with a focus on arranging visits.)
 • **Is there anything that can be done to make your living situation more bearable?** (Context: The patient expresses dissatisfaction with their current life.)
 • **May I help facilitate some human interaction in your daily life?** (Paraphrased version with a focus on facilitating social interaction.)
 • **Would you like me to arrange for someone to visit and keep you company?** (Similar to the original, but with a more explicit mention of company.)
 • **Can I make arrangements for someone to check in on you regularly?** (Context: The patient is feeling isolated and vulnerable.)
 • **Is there anything that would help alleviate your feelings of loneliness?** (Paraphrased version with a focus on addressing the patient's emotional needs.)
 • **Would you like me to set up some regular visits from a support person?** (Similar to the original, but with a more specific mention of setting up regular visits.)
 • **Can I help facilitate some positive interactions in your daily life?** (Paraphrased version with a focus on facilitating positive experiences.)",0.07939087147543496,0.15672192115693054,0.8755775690078735
78_670,"C: This is Sandy, calling from the hospital. Nice to meet you."," • ""This is Sandy, a representative from the hospital.""
 • ""Hello Mr. J, I'm Sandy calling from the hospital.""
 • ""Good morning, my name is Sandy and I'm reaching out from the hospital.""
 • ""Hi Mr. J, I'm Sandy, a nurse from the hospital on the phone.""
 • ""C: Hi Mr. J, this is Sandy, a doctor's assistant at the hospital.""
 • ""Hello, I'm Sandy calling from the hospital where you're receiving care.""
 • ""Good morning, I'm Sandy and I'm here to speak with you from the hospital.""
 • ""Hi Mr. J, I'm Sandy, one of the medical team members calling from the hospital.""
 • ""C: Hello Mr. J, this is Sandy, reaching out from your healthcare provider's office.""",0.4428500142691474,0.4112910135132357,0.9157707691192627
78_671,"C: Yes, Mr. J, you were in the hospital 3 months ago. Now you're home. I'm calling to check how you're doing."," • ""Mr. J, you were a patient with us 3 months ago, and now I'm checking on your progress.""
 • ""Hello Mr. J, how have you been doing since coming home from the hospital?""
 • ""I'm calling to check in on your health after your stay at the hospital last month.""
 • ""Mr. J, it's great that you're back home. Can I ask about your current well-being?""
 • ""You were our guest for a few weeks 3 months ago, and now we want to make sure everything is okay with you.""
 • ""I'm reaching out from the hospital to see how things are going for you since you left.""
 • ""Mr. J, it's been a while since you've seen us last. How have you been adjusting at home?""
 • ""We'd like to touch base and make sure you're recovering well after your recent hospital stay.""
 • ""I'm checking in on our previous patient, Mr. J, to see how he's doing back home.""",0.376385791716771,0.2704202200326231,0.9342754483222961
78_672,"C: Have you met any difficulties recently, with transfering, with eating, with showering?"," • ""Are you experiencing any challenges with everyday activities?""
 • ""Have you had any trouble with moving around or doing things on your own since being home from the hospital?""
 • ""How have you been managing tasks like bathing and dressing?""
 • ""Have you encountered any difficulties with eating, drinking, or taking medication as prescribed?""
 • ""Can you tell me about any obstacles you've faced while trying to get back into daily routines?""
 • ""Are there any areas where you're struggling to regain your independence at home?""
 • ""How have you been handling tasks that require physical effort, like walking or standing for long periods?""
 • ""Have you noticed any difficulties with adapting to life after being in the hospital?""
 • ""Can you describe any challenges you've faced with performing daily activities, such as getting dressed or grooming yourself?""",0.12512236921161915,0.2286555632219494,0.9045091867446899
78_673,"C: Good to know that eaing and showering are not an issue. Transfering means, for example, from wheelchair to sofa, from wheelchair to toilet, are you able to do that?"," • ""Can you easily move from your wheelchair to other furniture, such as a sofa or bed?""
 • ""Do you have any difficulty getting in and out of your chair?""
 • ""Are you able to transfer between different pieces of equipment, like your wheelchair and the toilet?""
 • ""How do you manage when you need to get up from your chair or move from one place to another?""
 • ""Is it easy for you to get from your wheelchair to a bed or sofa, or does it require some effort?""
 • ""Do you have any trouble moving around or transferring between different locations in your home?""
 • ""Can you show me an example of how you transfer from your wheelchair to the toilet or shower?""
 • ""How do you manage when you need to move from a seated position to a standing position, such as getting up from a chair?""
 • ""Are there any specific challenges you face when trying to transfer between different locations in your home?""",0.06703084558950244,0.14686397033431067,0.8858192563056946
78_674,C: I'm glad to hear you're feeling strong. Have you noticed there are some moments that you can't do it by yourself?," • ""Are there any situations where you find yourself needing assistance?""
 • ""Do you ever feel like you need help with everyday activities?""
 • ""Have you experienced any difficulties with mobility or independence lately?""
 • ""Can you think of a time when you had trouble doing something on your own?""
 • ""Is it possible that there are some things you're having trouble managing by yourself?""
 • ""Do you ever feel like you need to rely on others for certain tasks or activities?""
 • ""Have you noticed any situations where you're not as independent as you'd like to be?""
 • ""Are there any areas of your daily life where you struggle with self-sufficiency?""
 • ""Can you recall a time when you had trouble doing something that you normally do on your own?""",0.1509192706546847,0.1749245387078626,0.9102646112442017
78_675,C: I see. How do you like your living status now?," • ""C: How do you feel about your current living situation?""
 • ""C: What are your thoughts on being at home right now?""
 • ""C: Are you comfortable with how things are going in your daily life?""
 • ""C: Is everything okay with your housing and daily care?""
 • ""C: Do you like where you are right now?""
 • ""C: How do you feel about living at home after being in the hospital?""
 • ""C: Are there any aspects of your living situation that concern you?""
 • ""C: What's it been like adjusting to life at home after your hospital stay?""
 • ""C: Is everything working out as planned with your care and living arrangements?""",0.18798317647335094,0.3251412034020729,0.9247803688049316
78_676,C: How do you feel about that?," • **C: How does it make you feel?**
 • **C: What are your thoughts on this matter?**
 • **C: Can you describe how you're feeling about this?**
 • **C: Is there anything bothering you about what's happening?**
 • **C: How do these incidents affect you emotionally?**
 • **C: Do you feel concerned or upset about the strange occurrences?**
 • **C: How are you processing these unusual events?**
 • **C: What is your emotional response to these situations?**
 • **C: Are there any feelings of confusion, anxiety, or frustration that come up for you?**",0.251865050445368,0.3925060596629224,0.9292916059494019
78_677,C: You're right.," • ""I agree with you.""
 • ""That's correct.""
 • ""You've got it spot on.""
 • ""I concur with your assessment.""
 • ""That's a fair point.""
 • ""You're absolutely right.""
 • ""That makes perfect sense to me.""
 • ""I see what you mean.""
 • ""Your reasoning is sound.""",0.23643540225079396,0.1580246913580247,0.9146556258201599
79_678,C: I'm well. Thanks for asking. How's life?," • ""I'm doing fine, thank you for asking. How have you been?""
 • ""It's good to catch up with you, Mrs. Liu. How's everything going?""
 • ""Thanks for inquiring about my well-being. As for me, I'm just fine.""
 • ""I appreciate your concern. To answer your question, life has been treating me well.""
 • ""How are things on your end? That's all that matters right now.""
 • ""You asked how I was doing. I've been keeping busy and staying healthy.""
 • ""Thanks for the kind words. As far as I'm concerned, I'm in good spirits.""
 • ""I'm grateful you're checking in on me. I'm just taking things one day at a time.""
 • ""Life has been going smoothly, thanks for asking about it. How's yours?""",0.15346737498711405,0.23473267251378196,0.9282987117767334
79_679,C: That's good to know. Let me know if you meet any difficulties.," • ""I'm glad to hear that. If you ever need any assistance, don't hesitate to let me know.""
 • ""That's reassuring. Please keep me updated if anything changes at home.""
 • ""Good to know everything is stable for now. Let us know if we can be of any help in the future.""
 • ""It sounds like things are going smoothly. If you encounter any challenges, please don't hesitate to reach out.""
 • ""I'm glad to hear that life is treating you well. Remember, if you need anything at all, just give us a call.""
 • ""That's great news! We're always here to support you and your family if needed.""
 • ""It's good to know that everything is under control for now. If any issues arise in the future, please let us know right away.""
 • ""We're happy to hear that things are running smoothly at home. If you need any help or advice, don't hesitate to ask.""
 • ""We'll be here if anything comes up. Just keep us updated on your situation and we'll take care of it.""",0.17609282679116178,0.24390486671188427,0.8894866704940796
79_680,C: Can you tell me more about it?," • ""C: Can you explain more about your difficulties with mobility?""
 • ""C: What do you mean by struggling to move from chair to chair?""
 • ""C: Can you give me a better idea of what you're experiencing?""
 • ""C: How are you finding it moving around at home?""
 • ""C: Can you tell me more about the challenges you face with mobility?""
 • ""C: What's been the most difficult part for you when trying to move from chair to chair?""
 • ""C: Can you elaborate on your struggles with getting up and walking?""
 • ""C: How has this difficulty affected your daily life?""
 • ""C: Can you describe what happens when you try to get up from a chair?""",0.5951944117677026,0.32881632276346684,0.9465944766998291
79_681,C: Did you need help when moving?," • ""C: Did you require assistance with transferring between chairs?""
 • ""C: Were you able to move on your own or did someone help you?""
 • ""C: Do you get any support when moving from one chair to another?""
 • ""C: Was there anyone who helped you with this task at home?""
 • ""C: Can you recall having difficulty moving between chairs without assistance?""
 • ""C: Did your family or helper assist you in moving around the table?""
 • ""C: Were you able to complete these movements on your own, or did someone provide help?""
 • ""C: How often do you have someone helping you with chair-to-chair transitions?""
 • ""C: Have you ever had any issues with mobility that required assistance from others?""",0.24455681914375216,0.3046259973605511,0.9307522773742676
79_682,C: Why not?," • ""C: Why can't you move them while bending?""
 • ""C: What prevents you from moving the stools when you need to?""
 • ""C: Don't you think it would be easier if you could adjust the stools' position?""
 • ""C: Can't you just move the stools out of your way when needed?""
 • ""C: Why do you have trouble adjusting the stools yourself?""
 • ""C: Is there a reason why you can't reposition the stools to suit your needs?""
 • ""C: Do you think it would make a difference if you could move the stools more easily?""
 • ""C: What's holding you back from rearranging the stools when necessary?""
 • ""C: Don't you wish you could just change the position of the stools without struggling?""",0.1053676785090091,0.17182133312164272,0.913921058177948
79_683,C: Thank you. Now I get the full picture. How do these difficulties in life make you feel?," • ""Now that I understand your situation, how does it affect you emotionally?""
 • ""How do these difficulties in daily life make you feel about yourself or your ability to live independently?""
 • ""Can you describe any feelings of frustration or struggle that arise from moving around and interacting with your environment?""
 • ""How do these physical challenges impact your overall mood and well-being?""
 • ""What emotions come up for you when you're having trouble navigating your daily routine, like dinner time?""
 • ""Do these difficulties make you feel anxious, stressed, or overwhelmed in any way?""
 • ""In what ways do you think these struggles affect your quality of life at home with your family?""
 • ""How do you feel about relying on others to help you with certain tasks, like moving the stools?""
 • ""Are there any feelings of sadness or disappointment that come up for you when you're not able to do things as easily as you used to?""",0.30249830161969565,0.23280054247796184,0.9129192233085632
79_684,C: It's nice to know that you take it optimistically.," • ""It's great to see that you're handling these challenges so well.""
 • ""You seem to be taking a positive approach to your difficulties, don't you?""
 • ""How do you manage to stay optimistic despite these physical limitations?""
 • ""It's clear that you're making the best of this situation - how do you do it?""
 • ""Your attitude towards your struggles is quite admirable, isn't it?""
 • ""You've been through a tough time before and now, but you seem to be handling it with ease.""
 • ""Can I get a sense of what goes on in your mind when you're dealing with these daily difficulties?""
 • ""It's impressive how you're adapting to this new reality - what's your secret?""
 • ""Your outlook on life is quite inspiring, considering the challenges you face every day.""",0.044864857769354366,0.1905728321857354,0.9029565453529358
79_685,C: It's inspiring to see how far you've come. How do do you feel about that?," • ""C: I'm impressed by your resilience. How do you feel about your progress?""
 • ""C: It's remarkable how far you've come since last year. What are your thoughts on it?""
 • ""C: Your optimism is truly inspiring. Can you reflect on what you're feeling about your current situation?""
 • ""C: I can see that you've made significant improvements. How do you feel about the progress you've achieved?""
 • ""C: It's wonderful to hear about your journey towards recovery. What are your emotions about it?""
 • ""C: Your story is a testament to human strength. Can you share how you're feeling about where you are now?""
 • ""C: I'm glad to see that you've found ways to cope with the challenges. How do you feel about your current situation compared to last year?""
 • ""C: Your determination is admirable. What are your thoughts on your progress and how it makes you feel?""
 • ""C: It's heartening to see that you're able to find positivity in difficult situations. Can you express how you're feeling about where you are right now?""",0.3997724452130902,0.37263193097824776,0.9401775598526001
80_686,C: Nice to meet you. How are you doing today.," • ""Nice to meet you, Margret. What's on your mind today?""
 • ""Good morning, Margret! How are you feeling at the moment?""
 • ""Hello Margret, I'm Rihanon. What brings you here today?""
 • ""Hi Margret, nice to meet you. Is everything okay?""
 • ""Morning Margret, how's your day going so far?""
 • ""Nice meeting you, Margret! How are things going for you right now?""
 • ""Good morning, Margret. What can I help you with today?""
 • ""Hi Margret, how's life treating you at the moment?""
 • ""Hello Margret, nice to meet you. Can you tell me a bit about what's been going on with you lately?""",0.39832871551569504,0.3078379395866662,0.9242696762084961
80_687,C: That is lovely to hear Margret. Would you mind telling me what makes it difficult for you?," • ""C: That's great to hear that you're feeling okay, Margret. Can you tell me what's causing the problem when you try to move from sitting to lying down?""
 • ""C: I'm glad you're doing well, Margret. Could you explain what's making it hard for you to transition from a seated position to a reclined one?""
 • ""C: That's good to know that you're feeling relatively okay. What's the specific issue that makes it difficult for you to get into bed or lie down comfortably?""
 • ""C: It sounds like you've got some minor issues, Margret. Can you tell me more about what's making it hard for you to switch from sitting to lying down?""
 • ""C: I'm glad you're feeling okay otherwise, Margret. What's the main difficulty you're experiencing when trying to move from a seated position to a recumbent one?""
 • ""C: That's good news that you're doing well, Margret. Can you share with me what's causing the problem when you try to lie down or go to bed?""
 • ""C: I'm glad you're feeling relatively okay, Margret. What seems to be the main issue that makes it difficult for you to get comfortable in a lying-down position?""
 • ""C: That's great to hear that you're not too uncomfortable, Margret. Can you tell me what specific challenges you're facing when trying to transition from sitting to lying down?""
 • ""C: I'm glad you're feeling okay otherwise, Margret. What's the most significant difficulty you're experiencing when trying to lie down or get into bed?""",0.17333571987604615,0.3241933262152636,0.9200131893157959
80_688,"C: Is it more the bending to the front, side ot back that is harsh on your body?"," • ""C: Is it more uncomfortable to bend forward, sideways, or backward for you?""
 • ""C: What specific direction is most difficult for you when moving from sitting to lying down?""
 • ""C: Does your body feel more strained when bending towards the front, side, or back?""
 • ""C: Which way of bending, if any, do you find particularly harsh on your body?""
 • ""C: Is it specifically the movement to the side that's causing discomfort for you?""
 • ""C: How does your body react when you bend in different directions while trying to lie down?""
 • ""C: Are you more uncomfortable bending forward, sideways, or backward when transitioning from sitting to lying?""
 • ""C: Which direction of movement is most problematic for you when trying to get into a lying position?""
 • ""C: Does the act of bending itself cause your body more strain in certain directions?""",0.5019724248795792,0.2942442405440508,0.9147382974624634
80_689,C: Great that you can describe it that detailed. So we will work on that today and we will try to get the trust in your body back. Sounds good?," • ""C: Excellent, we'll tackle that issue today and help you regain trust in your body.""
 • ""C: Good job explaining it so clearly, let's focus on addressing this problem now.""
 • ""C: I'm glad you could describe it in detail, shall we work on rebuilding your confidence?""
 • ""C: That was a great explanation, how do you feel about us working on improving this issue today?""
 • ""C: You've given me a good understanding of the problem, let's see if we can resolve it.""
 • ""C: I appreciate your honesty, shall we try to find a solution for this challenge you're facing?""
 • ""C: Thank you for being so open about this, what do you think would be a good starting point for us today?""
 • ""C: Great explanation, let's focus on regaining your trust in your body and improving your flexibility.""
 • ""C: That makes sense, shall we work together to find ways to make bending easier for you?""",0.15369040950822796,0.24405303039063664,0.915622353553772
81_690,C: how was your surgery?," • C: How did the surgery go for you?
 • C: Did everything go smoothly during the operation?
 • C: How do you feel about the outcome of your recent surgery?
 • C: Was your surgical procedure a success, in your opinion?
 • C: Can you tell me about your experience with the surgery?
 • C: Do you have any thoughts or feelings about how the surgery turned out?
 • C: How would you rate the success of your recent surgical treatment?
 • C: What were your impressions of the surgery from start to finish?
 • C: Did the surgery meet your expectations, Mrs. J?",0.1339142479565043,0.3520398847798229,0.9565392136573792
81_691,C: I’m glad to hear surgery went well.," • ""I'm relieved to hear that the surgery was successful.""
 • ""So, it sounds like everything went well with your operation.""
 • ""That's good news about the surgery. It seems to have gone smoothly.""
 • ""I'm glad to know that you're recovering well after the procedure.""
 • ""You must be feeling much better now that the surgery is behind you.""
 • ""It's great to hear that the surgery was a success and went according to plan.""
 • ""How do you feel about the outcome of your operation?""
 • ""So, how would you rate the success of your recent surgery?""
 • ""I'm happy to hear that everything turned out well with your procedure.""",0.12368464772045971,0.24975013290802764,0.91732257604599
81_692,C: how does your body feel after surgery?," • ""C: how is your body recovering from surgery?""
 • ""P: can you describe any discomfort or pain you're experiencing after surgery?""
 • ""C: are there any areas where you're feeling unwell or sore following surgery?""
 • ""P: how would you rate the level of pain or discomfort you've been experiencing post-surgery?""
 • ""C: have you noticed any changes in your physical sensations or comfort since the surgery?""
 • ""P: are there any specific symptoms or issues that are concerning you after surgery?""
 • ""C: how has your overall well-being been since the surgical procedure?""
 • ""P: can you tell me about any changes in your body's function or mobility post-surgery?""
 • ""C: are there any areas where you're experiencing numbness, tingling, or other unusual sensations after surgery?""",0.24437032551865376,0.27454346780433736,0.9578749537467957
81_693,C: why do you think you cannot roll? Is it painful?," • ""C: Can you explain why you're having trouble rolling over in bed?""
 • ""C: What do you think is making it so hard for you to move around after surgery?""
 • ""C: Is the pain from your surgery what's holding you back from rolling over?""
 • ""C: Do you feel like there's something physically stopping you from rolling over, or is it just not feeling right?""
 • ""C: Can you tell me more about why you're struggling to move around after surgery?""
 • ""C: What's going on that makes rolling over so difficult for you right now?""
 • ""C: Is there any discomfort or pain associated with trying to roll over in bed?""
 • ""C: Why do you think you're not able to get out of bed and move around as easily as before?""
 • ""C: Can you help me understand what's making it hard for you to even roll over in bed?""",0.14033551327725774,0.2976309184642518,0.9059244990348816
